# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.332624858317e+06       4.252555118869e-10       3.475798915333e-01       3.836458313626e+06       1.416469860295e+04       1.062916385311e-02       1.887624363355e+10       2.006502008132e-01       8.677847548584e+12       5.801458972520e+09       3.169842189143e+10       3.492914243310e-08       6.003064962742e+12       1.471841239219e+13       1.471841239219e+13       4.893637503775e+12      -5.635260990339e+13       2.025314976352e-04       5.703223501104e-02 
       1.318377200570e+06       4.344926245771e-10       3.513337528493e-01       3.754914193035e+06       1.416469484908e+04       1.074402993235e-02       1.867442490676e+10       2.028169475819e-01       8.312642920442e+12       5.617363875842e+09       3.069255008051e+10       3.492914243310e-08       5.750427762658e+12       1.409938059706e+13       1.409938059706e+13       4.687690227700e+12      -5.340462868981e+13       2.026557012437e-04       5.703778423342e-02 
       1.304281870462e+06       4.439303356211e-10       3.551281294676e-01       3.675103842320e+06       1.416469105471e+04       1.086013730265e-02       1.847476390804e+10       2.050070740150e-01       7.962807820247e+12       5.439110586334e+09       2.971859714882e+10       3.492914243310e-08       5.508422723855e+12       1.350638825184e+13       1.350638825184e+13       4.490410181367e+12      -5.061087310085e+13       2.027799935836e-04       5.704376302414e-02 
       1.290337239395e+06       4.535729998868e-10       3.589634580967e-01       3.596990392668e+06       1.416468721938e+04       1.097749937723e-02       1.827723756824e+10       2.072208319886e-01       7.627695425995e+12       5.266513728548e+09       2.877555022888e+10       3.492914243310e-08       5.276602394995e+12       1.293833988495e+13       1.293833988495e+13       4.301432606997e+12      -4.796327440262e+13       2.029043756663e-04       5.705017554034e-02 
       1.276541696184e+06       4.634250667324e-10       3.628401801398e-01       3.520537759347e+06       1.416468334266e+04       1.109612971427e-02       1.808182306482e+10       2.094584760840e-01       7.306686136994e+12       5.099393809472e+09       2.786242859405e+10       3.492914243310e-08       5.054538155594e+12       1.239418611499e+13       1.239418611499e+13       4.120408097529e+12      -4.545418601240e+13       2.030288485145e-04       5.705702598375e-02 
       1.262893646867e+06       4.734910820658e-10       3.667587417440e-01       3.445710625033e+06       1.416467942409e+04       1.121604201842e-02       1.788849781927e+10       2.117202636161e-01       6.999186428262e+12       4.937577031864e+09       2.697828263870e+10       3.492914243310e-08       4.841819423534e+12       1.187292171147e+13       1.187292171147e+13       3.947001950599e+12      -4.307636141130e+13       2.031534131625e-04       5.706431860119e-02 
       1.249391514526e+06       4.837756904307e-10       3.707195938532e-01       3.372474423486e+06       1.416467546324e+04       1.133725014242e-02       1.769723949447e+10       2.140064546631e-01       6.704627753139e+12       4.780895113516e+09       2.612219289057e+10       3.492914243310e-08       4.638052895924e+12       1.137358373707e+13       1.137358373707e+13       3.780893549688e+12      -4.082293321273e+13       2.032780706565e-04       5.707205768505e-02 
       1.236033739102e+06       4.942836371504e-10       3.747231922607e-01       3.300795323578e+06       1.416467145964e+04       1.145976808866e-02       1.750802599209e+10       2.163173120954e-01       6.422465492083e+12       4.629185112239e+09       2.529326905462e+10       3.492914243310e-08       4.442861821908e+12       1.089524976816e+13       1.089524976816e+13       3.621775771330e+12      -3.868739332598e+13       2.034028220545e-04       5.708024757367e-02 
       1.222818777216e+06       5.050197704960e-10       3.787699976510e-01       3.230640213660e+06       1.416466741284e+04       1.158361001086e-02       1.732083545010e+10       2.186531016059e-01       6.152177945700e+12       4.482289256418e+09       2.449064908713e+10       3.492914243310e-08       4.255885306076e+12       1.043703619012e+13       1.043703619012e+13       3.469354417259e+12      -3.666357415761e+13       2.035276684264e-04       5.708889265188e-02 
       1.209745101987e+06       5.159890439372e-10       3.828604756691e-01       3.161976686258e+06       1.416466332236e+04       1.170879021564e-02       1.713564624019e+10       2.210140917395e-01       5.893265370163e+12       4.340054780934e+09       2.371349829924e+10       3.492914243310e-08       4.076777641195e+12       9.998096564438e+12       9.998096564438e+12       3.323347670453e+12      -3.474563079653e+13       2.036526108544e-04       5.709799735145e-02 
       1.196811202863e+06       5.271965184186e-10       3.869950969583e-01       3.094773023097e+06       1.416465918774e+04       1.183532316420e-02       1.695243696528e+10       2.234005539243e-01       5.645249053213e+12       4.202333768295e+09       2.296100848889e+10       3.492914243310e-08       3.905207669018e+12       9.577620064488e+12       9.577620064488e+12       3.183485574077e+12      -3.292802413112e+13       2.037776504331e-04       5.710756615153e-02 
       1.184015585437e+06       5.386473646879e-10       3.911743372209e-01       3.028998180446e+06       1.416465500850e+04       1.196322347399e-02       1.677118645706e+10       2.258127625017e-01       5.407670429055e+12       4.068982994806e+09       2.223239710034e+10       3.492914243310e-08       3.740858167993e+12       9.174829977142e+12       9.174829977142e+12       3.049509532349e+12      -3.120550484967e+13       2.039027882692e-04       5.711760357922e-02 
       1.171356771284e+06       5.503468656773e-10       3.953986772704e-01       2.964621774769e+06       1.416465078416e+04       1.209250592040e-02       1.659187377355e+10       2.282509947575e-01       5.180090230498e+12       3.939863781630e+09       2.152690641034e+10       3.492914243310e-08       3.583425266743e+12       8.788982267433e+12       8.788982267433e+12       2.921171832414e+12      -2.957309827799e+13       2.040280254823e-04       5.712811420996e-02 
       1.158833297781e+06       5.623004189216e-10       3.996686030896e-01       2.901614068686e+06       1.416464651423e+04       1.222318543846e-02       1.641447819664e+10       2.307155309538e-01       4.962087676779e+12       3.814841850558e+09       2.084380274011e+10       3.492914243310e-08       3.432617882229e+12       8.419364203599e+12       8.419364203599e+12       2.798235186336e+12      -2.802609001032e+13       2.041533632046e-04       5.713910266803e-02 
       1.146443717947e+06       5.745135390662e-10       4.039846058768e-01       2.839945957232e+06       1.416464219823e+04       1.235527712456e-02       1.623897922977e+10       2.332066543600e-01       4.753259695571e+12       3.693787184376e+09       2.018237569241e+10       3.492914243310e-08       3.288157181553e+12       8.065293040000e+12       8.065293040000e+12       2.680472292374e+12      -2.656001229203e+13       2.042788025811e-04       5.715057362712e-02 
       1.134186600268e+06       5.869918603934e-10       4.083471821123e-01       2.779588954404e+06       1.416463783565e+04       1.248879623821e-02       1.606535659549e+10       2.357246512855e-01       4.553220177722e+12       3.576573891645e+09       1.954193741268e+10       3.492914243310e-08       3.149776066416e+12       7.726114755442e+12       7.726114755442e+12       2.567665414713e+12      -2.517063111482e+13       2.044043447698e-04       5.716253181076e-02 
       1.122060528536e+06       5.997411394206e-10       4.127568336080e-01       2.720515179997e+06       1.416463342600e+04       1.262375820378e-02       1.589359023313e+10       2.382698111117e-01       4.361599263372e+12       3.463080075783e+09       1.892182187376e+10       3.492914243310e-08       3.017218679273e+12       7.401202844594e+12       7.401202844594e+12       2.459605980881e+12      -2.385393398713e+13       2.045299909419e-04       5.717498199284e-02 
       1.110064101684e+06       6.127672575352e-10       4.172140675673e-01       2.662697346725e+06       1.416462896877e+04       1.276017861230e-02       1.572366029654e+10       2.408424263247e-01       4.178042658100e+12       3.353187708298e+09       1.832138418323e+10       3.492914243310e-08       2.890239930266e+12       7.089957160258e+12       7.089957160258e+12       2.356094196122e+12      -2.260611834434e+13       2.046557422821e-04       5.718792899811e-02 
       1.098195933625e+06       6.260762237144e-10       4.217193966415e-01       2.606108747607e+06       1.416462446344e+04       1.289807322324e-02       1.555554715170e+10       2.434427925486e-01       4.002210977862e+12       3.246782506045e+09       1.773999991275e+10       3.492914243310e-08       2.768605044073e+12       6.791802804354e+12       6.791802804354e+12       2.256938673979e+12      -2.142358056547e+13       2.047815999882e-04       5.720137770270e-02 
       1.086454653091e+06       6.396741772929e-10       4.262733389860e-01       2.550723243625e+06       1.416461990950e+04       1.303745796637e-02       1.538923137456e+10       2.460712085788e-01       3.833779121491e+12       3.143753812371e+09       1.717706444867e+10       3.492914243310e-08       2.652089125819e+12       6.506189065571e+12       6.506189065571e+12       2.161956082437e+12      -2.030290556445e+13       2.049075652717e-04       5.721533303466e-02 
       1.074838903474e+06       6.535673907830e-10       4.308764183243e-01       2.496515251648e+06       1.416461530642e+04       1.317834894353e-02       1.522469374870e+10       2.487279764158e-01       3.672435669604e+12       3.043994482043e+09       1.663199236331e+10       3.492914243310e-08       2.540476745264e+12       6.232588401713e+12       6.232588401713e+12       2.070970804956e+12      -1.924085692605e+13       2.050336393581e-04       5.722979997444e-02 
       1.063347342672e+06       6.677622727678e-10       4.355291640004e-01       2.443459732607e+06       1.416461065367e+04       1.332076243057e-02       1.506191526317e+10       2.514134012991e-01       3.517882308810e+12       2.947400769822e+09       1.610421680606e+10       3.492914243310e-08       2.433561538484e+12       5.970495464870e+12       5.970495464870e+12       1.983814615765e+12      -1.823436755785e+13       2.051598234865e-04       5.724478355545e-02 
       1.051978642929e+06       6.822653708232e-10       4.402321110483e-01       2.391532179923e+06       1.416460595073e+04       1.346471487917e-02       1.490087711027e+10       2.541277917420e-01       3.369833280149e+12       2.853872222565e+09       1.559318891396e+10       3.492914243310e-08       2.331145826322e+12       5.719426167607e+12       5.719426167607e+12       1.900326368824e+12      -1.728053083136e+13       2.052861189103e-04       5.726028886457e-02 
       1.040731490687e+06       6.970833745661e-10       4.449858002408e-01       2.340708608188e+06       1.416460119704e+04       1.361022291875e-02       1.474156068338e+10       2.568714595662e-01       3.228014850741e+12       2.763311574768e+09       1.509837724086e+10       3.492914243310e-08       2.233040248887e+12       5.478916788444e+12       5.478916788444e+12       1.820351699876e+12      -1.637659218659e+13       2.054125268971e-04       5.727632104269e-02 
